xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.092064208 38.932863162899999),3133 NEBRASKA AVE NW,3,Syringa reticulata,Lilac,,,Excellent,Oleaceae,Syringa
POINT (-77.087168179900004 38.930228312099999),4426 CATHEDRAL AVE NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.070647900899999 38.966312862899997),5717 NEVADA AVE NW,3,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.070102508399998 38.965866303699997),3513 NORTHAMPTON ST NW,3,Prunus Okame,Okame cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.972221318799996 38.9277520638),3000 blk 24TH ST NE/Hamlin Pl,5,,,,,,,
POINT (-77.083720150900007 38.946130074700001),4331 43RD ST NW,3,Ostrya virginiana,American hop hornbeam,,,Good,Betulaceae,Ostrya
POINT (-77.058058962700002 38.949616125),2842 BRANDYWINE ST NW,3,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.075525786699998 38.967664851599999),5841 CHEVY CHASE PKWY NW,3,Acer species,Maple,,,Excellent,Aceraceae,Acer
POINT (-77.086154418700005 38.928733274899997),2927 44TH ST NW,3,Prunus virginiana,Chokecherry,,,Good,Rosaceae,Prunus
POINT (-77.099181664300005 38.92181998),4964 MACARTHUR BLVD NW(median),3,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Dead,Rosaceae,Prunus
POINT (-77.075505237599998 38.965027864),5601 CONNECTICUT AVE NW,3,Quercus nuttallii,Nuttall oak,,,Excellent,Fagaceae,Quercus
POINT (-77.033479219399993 38.986258150300003),7820 14TH ST NW,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.077207554799998 38.956785296699998),5130 39TH ST NW,3,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.994717422799994 38.879231776700003),800 BLK I ST SE,6,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.961523606 38.8837789902),415 32ND ST SE,7,Platanus x acerifolia,London plane tree,,,Excellent,Null,Other
POINT (-76.980223772499997 38.861721516599999),1751 GALEN ST SE,8,Prunus species,Cherry,,,Poor,Rosaceae,Prunus
POINT (-77.002114441800003 38.878208713699998),OPP 1002 3RD ST SE,6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.044537756400004 38.918324575299998),2112 19TH ST NW,1,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.016463361600003 38.8730166299),0 O ST SW,6,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-76.990610699 38.930630360499997),opp 1201 KEARNY ST NE,5,,,,,,,
POINT (-77.039679002400007 38.986624703399997),7821 ORCHID ST NW,4,Quercus stellata,Post Oak,,,Good,Fagaceae,Quercus
POINT (-77.026186622400004 38.933794365899999),3529NEW HAMPSHIRE AVE NW,1,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.025911767 38.958138044899997),5620 9TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.037121646399996 38.985865756700001),1607 KALMIA RD NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.0205797534 38.893120832900003),611 PENNSYLVANIA AVE NW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.014774725500004 38.878465016900002),243 K ST SW,6,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-76.974893733200005 38.868436288200002),1722 22ND ST SE,8,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-77.038415732800004 38.9165214111),1931 17TH ST NW,2,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.108797903899998 38.930632015199997),OPP 5531 SHERIER PL NW,3,Prunus mume,Japanese Apricot,,,Excellent,Rosaceae,Prunus
POINT (-76.985488562699999 38.864984344299998),1401 V ST SE,8,Pistacia chinensis,Chinese pistachio,,,Fair,Anacardiaceae,Pistacia
POINT (-77.0997107245 38.927288033099998),4943 ESKRIDGE TER NW,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.104273441199993 38.933456441399997),5068 MACOMB ST NW,3,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.054891132600005 38.961203208199997),2607 MILITARY RD NW,4,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-77.066730492299996 38.914885955099997),3265 S St NW (Jellef Rec. Center),2,Thuja occidentalis,Other (See Notes),,,Dead,,
POINT (-77.037287449700003 38.926750149599997),1600 blk HARVARD ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.036288749700006 38.959541840200004),5715 16TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.0226929576 38.931239747699998),636 LAMONT ST NW,1,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.9605378766 38.932836179100001),0 EASTERN AVE NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.992952482600003 38.903133434399997),911 KENT PL NE,6,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.031811146300001 38.9430790364),4306 ARKANSAS AVE NW,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-77.074563628199996 38.926051839800003),2725 38TH ST NW,3,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.043111755400005 38.9448732914),4335 BLAGDEN AVE NW,4,Amelanchier arborea,Downy serviceberry,,,Excellent,Rosaceae,Amelanchier
POINT (-77.030942174399996 38.957334804699997),1321 LONGFELLOW ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.024159966100001 38.925978708899997),744 GIRARD ST NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.006330476700001 38.894865769600003),0 D ST NE,6,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.001238367799999 38.889748616),315 EAST CAPITOL ST BN,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.965457440700007 38.859219103800001),2901 DENVER ST SE,7,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.053622335300005 38.914424189),2419 MASSACHUSETTS AVE NW,2,Tilia tomentosa,Silver linden,,,Good,Tiliaceae,Tilia
POINT (-77.038148948499995 38.924673111),1630 FULLER ST NW,1,Ginkgo biloba (male),Ginkgo (male),,,Poor,Ginkgoaceae,Ginkgo
POINT (-77.001864758 38.878360409199999),300 BLK K ST SE,6,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-76.967858345500005 38.9328303725),2805 MONROE ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.947663714100003 38.894944703100002),4000 BLK 39TH ST NE,7,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.079695215599997 38.953112483799998),4800 blk BELT RD NW,3,,,,,,Lythraceae,Lagerstroemia
POINT (-77.031392701399994 38.966111094600002),1340 SHERIDAN ST NW,4,Prunus species,Cherry,,,Good,Rosaceae,Prunus
POINT (-77.030238640700006 38.9661893926),1311 SHERIDAN ST NW,4,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-77.039271463199995 38.941840162200002),1738 UPSHUR ST NW,4,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-76.990702544 38.932626326799998),1200 blk MONROE ST NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-77.015500051800004 38.900196635599997),OPP 301 H ST NW,6,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.959834500599996 38.872623857400001),3229 HIGHWOOD DR SE,7,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-76.92164828 38.902381076),916 EASTERN AVE NE,7,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.019607502900001 38.9553423467),400 blk JEFFERSON ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.044808846199999 38.905845013),1200 blk 20TH ST NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.100862881099999 38.9278123446),2835 HURST TER NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.082102596799999 38.950862041199997),4614 42ND ST NW,3,,,,,,Aceraceae,Acer
POINT (-77.093384867799998 38.954657254700003),4937 WESTERN AVE NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.042239435599996 38.917043621700003),1815 VERNON ST NW,1,Platanus x acerifolia,London plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.050177782299997 38.916783711699999),2220 WYOMING AVE NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.012379946799996 38.871995366299998),OPP 101 P ST SW,6,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-77.007218872300001 38.942078225400003),unit blk FORT DR NE,5,,,,,,,
POINT (-77.066821589699998 38.940674940199997),3091 TILDEN ST NW,3,,,,,,,
POINT (-76.992215167200001 38.925648871600004),1000 blk FRANKLIN ST NE,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.044520964100002 38.986583431699998),1859 PLYMOUTH ST NW,4,Quercus rubra,Red oak,,,Fair,Fagaceae,Quercus
POINT (-77.032156839199999 38.966098102700002),1362 SHERIDAN ST NW,4,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.013489597700001 38.9650092149),121 RITTENHOUSE ST NW,4,Cercis species,Redbud,,,Excellent,Fabaceae,Cercis
POINT (-77.036374529300005 38.966541930399998),OPP 6308 16TH ST NW(median),4,Malus species,Crabapple,,,Fair,Rosaceae,Malus
POINT (-77.067157145 38.946649048700003),4409 35TH ST NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.027690645800007 38.948312354),1209 DECATUR ST NW,4,Ulmus americana 'Jefferson',Jefferson Elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.027131576 38.948846440899999),4800 BLK GEORGIA AVE NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.009981145500007 38.906914915199998),36 NEW YORK AVE NW,6,,,,,,,
POINT (-77.015756091900002 38.9480612885),4718 3RD ST NW,4,Quercus nuttallii,Nuttall oak,,,Poor,Fagaceae,Quercus
POINT (-76.931289928 38.903204359699998),4900 SHERIFF RD NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-77.054852852099998 38.949998879500001),2744 BRANDYWINE ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.059060344700001 38.903280304900001),1023 30TH ST NW,2,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-77.009153832400003 38.955849080900002),5430 NORTH CAPITOL ST BN,4,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.073337030100006 38.945499165199998),3716 WINDOM PL NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.023048736800007 38.977153875200003),7114 7TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.084054264299994 38.9572559442),5200 WISCONSIN AVE NW,3,,,,,,Fagaceae,Quercus
POINT (-77.069913833900003 38.951818925600001),4726 36TH ST NW,3,Ulmus parvifolia,Chinese elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.083145965400007 38.955465735600001),5028 WISCONSIN AVE NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.071861995 38.9648654541),3700 MCKINLEY ST NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.088760460100005 38.952167254),4501 DAVENPORT ST NW,3,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.020854941099998 38.944198329400002),511 WEBSTER ST NW,4,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.014694889899999 38.940532518700003),opp 247 ROCK CREEK CHURCH RD NW,5,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.019893392200004 38.957869539),5611 5TH ST NW,4,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.030965929900006 38.958405836499999),OPP 1322 MADISON ST NW,4,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.024977113 38.967345930299999),817 TUCKERMAN ST NW,4,Cercis species,Redbud,,,Good,Fabaceae,Cercis
POINT (-77.097551385100004 38.946518930300002),4911 MASSACHUSETTS AVE NW,3,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.086784395600006 38.955912585100002),4410 GARRISON ST NW,3,,,,,,Cornaceae,Cornus
POINT (-77.082110568100006 38.952268679500001),4800 blk 42ND ST NW,3,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.027986019 38.912738246099998), ,2,,,,,,,
POINT (-77.093237200299995 38.947056073699997),4708 ALTON PL NW,3,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.038013399799993 38.906060621599998),1730 R STREET NW,2,,,,,,,
POINT (-76.962514247499996 38.877651664),opp 3115 MINNESOTA AVE SE,7,Quercus coccinea,Scarlet oak,,,Poor,Fagaceae,Quercus
POINT (-76.971094465299998 38.869532923500003),2346 R ST SE,8,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.081383167499993 38.908614753),4424 P ST NW,3,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Excellent,Platanaceae,Platanus
POINT (-77.017804061199996 38.955174856399999),5320 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.992386656099995 38.928639230800002),opp 3100 10TH ST NE/Irving St,5,Tilia cordata,Littleleaf linden,,,Fair,Tiliaceae,Tilia
POINT (-77.0487802655 38.898545254200002),700 BLK 22ND ST NW,2,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-77.027302490400004 38.927435346700001),opp 2925 11TH ST NW,1,Quercus palustris,Pin oak,,,Fair,Fagaceae,Quercus
POINT (-76.926515880099998 38.891873866600001),5226 BLAINE ST NE,7,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.966596403699995 38.925715098200001),2800 blk 30TH ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.935460404300002 38.895035881699997),4547 EADS ST NE,7,Magnolia x soulangeana,Saucer magnolia,,,Poor,Magnoliaceae,Magnolia
POINT (-76.940014439699993 38.894984991900003),4240 DIX ST NE,7,Celtis occidentalis,Hackberry,,,Poor,Ulmaceae,Celtis
POINT (-76.985051569700005 38.931901816900002),1432 LAWRENCE ST NE,5,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.099164005299997 38.950397106),4606 WESTERN AVE NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.978529949399999 38.872077632100002),1800 BLK P ST SE,8,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Fair,Fabaceae,Gleditsia
POINT (-77.078483637299996 38.962132962200002),3925 LEGATION ST NW,3,Prunus Okame,Okame cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.019839048600005 38.935085068200003),618 OTIS PL NW,1,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.072736382299993 38.9545909908),4900 BLK RENO RD NW/BTWN NEBRASKA & FESSENDEN,3,Quercus phellos,Willow oak,,,Fair,Fagaceae,Quercus
POINT (-76.967970293099995 38.927679504899999),2712 HAMLIN ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.091631626500003 38.956082370899999),5000 BLK WESTERN AVE NW,3,Ulmus americana,American elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.080229489 38.964726819200003),5545 41ST ST NW,3,,,,,,Aceraceae,Acer
POINT (-77.077090841200004 38.959557070400002),5307 39TH ST NW,3,Acer buergeranum,Trident maple,,,Excellent,Aceraceae,
POINT (-76.976061564299997 38.934057214100001),2000 blk NEWTON ST NE,5,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-76.922324596199999 38.898925030800001),700 BLK 54TH PL NE,7,Catalpa bignonioides,Southern catalpa,,,Good,Bignoniaceae,Catalpa
POINT (-76.935443833700006 38.885083444300001),Opp 4651 BENNING RD SE,7,Quercus acutissima,Sawtooth oak,,,Good,Fagaceae,Quercus
POINT (-77.0854684201 38.949651330199998),4324 BRANDYWINE ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.037220633399997 38.969767827),1601 VAN BUREN ST NW,4,Prunus yedoensis,Yoshino cherry,,,Good,Rosaceae,Prunus
POINT (-77.028420031799996 38.978742525),1207 FLORAL ST NW,4,Liquidambar rotundiloba,Rotundiloba sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.002834234299996 38.962862194499998),6010 3RD ST NE,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.022386187500004 38.965784670700003),6217 7TH ST NW,4,Pistacia chinensis,Chinese pistachio,,,Dead,Anacardiaceae,Pistacia
POINT (-77.071943422900006 38.937297824200002),3624 PORTER ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.993493458100005 38.937780029099997),3800 BLK 10TH ST NE,5,Tilia species,Linden,,,Good,Tiliaceae,Tilia
POINT (-76.973483534600007 38.938198154799998),2209 RANDOLPH ST NE,5,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.027935053899995 38.978291695899998),7300 BLK 12TH ST NW,4,Koelreuteria bipinnata,Chinese flame tree,,,Good,Sapindaceae,Koelreuteria
POINT (-77.029194150600006 38.961503967399999),1221 MISSOURI AVE NW,4,Taxodium distichum,Bald cypress,,,Excellent,Cupressaceae,Taxodium
POINT (-76.97744971 38.9370441644),3823 SOUTH DAKOTA AVE NE/20th St,5,Quercus phellos,Willow oak,,,Poor,Fagaceae,Quercus
POINT (-77.024935970100003 38.939164006600002),3910 GEORGIA AVE NW,4,Quercus palustris,Pin oak,,,Poor,Fagaceae,Quercus
POINT (-77.066461912700007 38.912693995300003),3308 RESERVOIR RD NW,2,Tilia cordata,Littleleaf linden,,,Good,Tiliaceae,Tilia
POINT (-77.030607666500003 38.979352026599997),1306 GERANIUM ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.069669441299993 38.938203748100001),3523 QUEBEC ST NW,3,Acer ginnala,Amur maple,,,Good,Aceraceae,Acer
POINT (-76.928147685200003 38.888871873900001),5050 CENTRAL AVE SE,7,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.086763117800004 38.937046023100002),3500 NEBRASKA AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.995456511499995 38.929360689900001),711 Jackson St NE,5,Ulmus americana 'Jefferson',Jefferson Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-76.965343430600001 38.858384565400002),2613 29TH ST SE,7,Quercus macrocarpa,Bur oak,,,Excellent,Fagaceae,Quercus
POINT (-76.981707953200001 38.927774586799998),1611 BRENTWOOD RD NE,5,Metasequoia glyptostroboides,Dawn redwood,,,Good,Cupressaceae,Metasequoia
POINT (-76.991986021399995 38.928591635499998),1002 IRVING ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.99053817 38.928563932499998),1200 blk IRVING ST NE,5,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.017296609499994 38.879366857699999),300 blk I ST SW,6,Quercus lyrata,Overcup oak,,,Excellent,Fagaceae,Quercus
POINT (-77.017503834 38.948281465400001),0 4TH ST NW,4,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.992263947400005 38.896169997900003),OPP 1005 E ST NE,6,Taxodium distichum,Bald cypress,,,Good,Cupressaceae,Taxodium
POINT (-77.029735893199998 38.980061226899998),7426 13TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.994776418100003 38.940226507799999),4020 8TH ST NE,5,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.977217851099994 38.9384660228),4005 19TH PL NE,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-77.073560296400004 38.960974379600003),3726 MILITARY RD NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.032331708399994 38.932442770400002),1360 NEWTON ST NW,1,Pyrus calleryana 'Bradford',Bradford callery pear,,,Dead,Rosaceae,Pyrus
POINT (-77.061481903 38.967547074499997),OPP 3105 PATTERSON ST NW,4,Acer buergeranum,Trident maple,,,Good,Aceraceae,Acer
POINT (-77.072442367199997 38.9664736318),5724 CHEVY CHASE PKWY NW,3,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.023808347400006 38.9093949385),OPP 1420 9TH ST NW,2,,,,,,Fagaceae,Quercus
POINT (-77.003821711300006 38.916325958500003),100 BLK TODD PL NE,5,,,,,,,
POINT (-77.066933234100006 38.908726523),3320 P ST NW,2,Platanus x acerifolia 'Bloodgood',Bloodgood london plane tree,,,Good,Platanaceae,Platanus
POINT (-77.085723558799998 38.926746217),4349 FOREST LN NW,3,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-76.933470592399999 38.911827560100001),1613 EASTERN AVE NE,7,,,,,,,
POINT (-77.0197980083 38.895706181599998),400 block 6TH ST NW,6,Ulmus parvifolia,Chinese elm,,,Good,Ulmaceae,Ulmus
POINT (-77.046702956800004 38.908731447199997),1400 21ST ST NW,2,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-77.003545178699994 38.920893527499999),2330 2ND ST NE,5,Quercus coccinea,Scarlet oak,,,Excellent,Fagaceae,Quercus
POINT (-77.023801525600007 38.908866348099998),1400 BLK 9TH ST NW,2,,,,,,Fagaceae,Quercus
POINT (-76.924160443199995 38.9016254163),5312 JAY ST NE,7,Other (See Notes),Other (See Notes),,,Good,Null,Other
POINT (-77.022501049699997 38.959549388500001),5700blk 7TH ST NW,4,,,,,Good,,
POINT (-77.062717637800006 38.9247639138),3108 THOMPSON CIR NW (in traffic circle),3,Zelkova serrata,Japanese zelkova,,,Excellent,Ulmaceae,Zelkova
POINT (-77.059338374899994 38.911388242299999),1600 blk 30TH ST NW,2,Platanus x acerifolia,,,,Excellent,Tiliaceae,Tilia
POINT (-77.075898659200007 38.928228459899998),2938 BELLEVUE TER NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-77.006347527200006 38.931047524199997),IRVING TRAFFIC CIRCLE SE,5,Longleaf pine Pinus palustris,Other (See Notes),,,Excellent,,
POINT (-77.086951835299999 38.914578362900002),1800 FOXHALL RD NW,3,Quercus coccinea,Scarlet oak,,Scale,Good,Fagaceae,Quercus
POINT (-77.085257279100006 38.913276906),1701 FOXHALL RD NW,3,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.084449604599996 38.913856118200002),Opp 1809 45TH ST NW,3,Malus species,Crabapple,,,Fair,Rosaceae,Malus
POINT (-77.057797926600003 38.929281771200003),2909 29TH ST NW,3,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.988043880099994 38.9085860848),1600 blk WEST VIRGINIA AVE NE,5,,,,,,,
POINT (-77.085540800800004 38.913378977100002),Opp 1709!FOXHALL RD NW,3,Quercus palustris,Pin oak,,Scale,Good,Fagaceae,Quercus
POINT (-76.993790022799999 38.833084800100004),818 XENIA ST SE,8,Amelanchier laevis,Alleghany serviceberry,,,Good,Rosaceae,Amelanchier
POINT (-77.041459306700006 38.923262321800003),opp 2505 CHAMPLAIN ST NW,1,Ulmus 'Accolade',Elm (Accolade),,,Excellent,Ulmaceae,Ulmus
POINT (-77.044075783 38.929555970099997),HARVARD TRIANGLE NW,1,Other (See Notes),Other (See Notes),,,Excellent,Null,Other
POINT (-76.988501686199996 38.938284508599999),1200 BLK RANDOLPH ST NE,5,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.989441619800004 38.937301472800002),1230 QUINCY ST NE,5,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-77.021107008599998 38.959119785600002),5711 6TH ST NW,4,Nyssa sylvatica,Tupelo,,,Excellent,Nyssaceae,Nyssa
POINT (-76.969399221800003 38.927775601100002),2612 HAMLIN ST NE,5,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.025736185200003 38.9571559014),5525 9TH ST NW,4,Cornus florida,Flowering Dogwood,,,Good,Cornaceae,Cornus
POINT (-77.026034984600003 38.961837315399997),5918 9TH ST NW,4,Acer campestre,Hedge maple,,,Good,Aceraceae,Acer
POINT (-76.988234168 38.944117517099997),4445 13TH ST NE,5,Ulmus species,Elm,,,Fair,Ulmaceae,Ulmus
POINT (-77.041345377400006 38.916254023),1782 WILLARD ST NW,2,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.9350529094 38.874847278700003),4400 BLK REED TER SE / 45 PL,7,Celtis occidentalis,Hackberry,,,Fair,Ulmaceae,Celtis
POINT (-77.023222482400001 38.947249298400003),742 CRITTENDEN ST NW,4,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-77.023944168 38.879419959499998),700 blk MAINE AVE SW,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.016527999199994 38.9013859692),429 I ST NW,6,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.015466519900002 38.967340361399998),243 TUCKERMAN ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.037804879600003 38.9391763191),,4,Quercus species,Oak,,,Dead,Fagaceae,Quercus
POINT (-77.050815170099995 38.924558078300002),2623 WOODLEY PL NW,1,Ulmus species,Elm,,,Excellent,Ulmaceae,Ulmus
POINT (-77.025678871799997 38.929821319299997),750 KENYON ST NW,1,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.034463582200004 38.966195832399997),1423 SHERIDAN ST NW,4,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.018426241499995 38.965013473299997),opp 402 RITTENHOUSE ST NW,4,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-76.951563514100002 38.893356991700003),OPP 3524 CLAY PL NE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.003108780700003 38.966293486300003),OPP 6240 EASTERN AVE NE,4,Carpinus caroliniana,Ironwood,,,Excellent,Betulaceae,Carpinus
POINT (-76.92430629 38.904464322),1100 BLK EASTERN AVE NE,7,,,,,,,
POINT (-77.029353595399996 38.897452699200002),1200 BLK  F ST NW,2,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.031813483199997 38.919009024600001),2129 14TH ST NW,1,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
