xy,address,ward,scientific_name,common_name,disease,pests,condition,fam_name,genus_name
POINT (-77.103467587899999 38.945482706),4200 DALECARLIA PKWY NW,3,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.056978539200003 38.964273264900001),5520 UTAH AVE NW,4,Betula species,,,,Excellent,,
POINT (-76.9275425748 38.900172687199998),807 51ST ST NE,7,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-76.952368960599998 38.8933925157),217 35TH ST NE,7,Prunus virginiana,Chokecherry,,,Fair,Rosaceae,
POINT (-76.952978351200002 38.892776730800001),199 35TH ST NE,7,Syringa reticulata,Lilac,,,Good,Oleaceae,Syringa
POINT (-77.002109889300002 38.9055057801),1140 3rd St NE ,6,Liquidambar styraciflua,Sweetgum,,,Good,Hamamelidaceae,Liquidambar
POINT (-77.002111901 38.905399100700002),OPP 1173 3rd ST NE ,6,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.931740327699998 38.908227356499999),OPP 1329 49TH ST NE,7,Gymnocladus dioicus,Kentucky coffeetree,,,Good,Fabaceae,Gymnocladus
POINT (-76.996044685100003 38.883972155),"OPP 403 7TH ST SE (METRO PLAZA, DC LAND)",6,Quercus montana,Rock chestnut oak,,,Dead,Fagaceae,Quercus
POINT (-76.995909496500005 38.884138851400003),"OPP 403 7TH ST SE  (METRO PLAZA, DC LAND)",6,Cladrastis lutea,Yellowwood,,,Good,Fabaceae,Cladrastis
POINT (-76.9349088325 38.904728905600003),4600 BLK LEE ST NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.934438182600005 38.904630894500002),4700 BLK LEE ST NE,7,Platanus x acerifolia,London plane tree,,,Dead,Platanaceae,Platanus
POINT (-76.926218161600005 38.891830389799999),5230 BLAINE ST NE,7,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-77.001968823400006 38.902141362499997),900 BLK 3RD ST NE,6,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.094065511 38.919245492899996),Opp 4748 W St NW,3,Chionanthus retusus,Chinese Fringetree,,,Excellent,Oleaceae,Chionanthus
POINT (-77.005824856299995 38.828423051800002),OPP 4223 1ST ST SE,8,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.005467804299997 38.825960592900003),4400 BLK 1ST ST SE,8,Gleditsia triacanthos var. inermis 'Shademaster',Shademaster honeylocust,,,Good,Fabaceae,Gleditsia
POINT (-77.005487705899995 38.826074635399998),4400 BLK 1ST ST SE,8,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-77.005503503499995 38.826158611099999),4300 BLK 1ST ST SE,8,Prunus serrulata 'Kwanzan',Kwanzan cherry,,,Good,Rosaceae,Prunus
POINT (-77.011130191 38.833290776799998),OPP 3946 2ND ST SW,8,Liriodendron tulipifera,Tulip poplar,,,Good,Magnoliaceae,Liriodendron
POINT (-77.011424940599994 38.8329275022),OPP 3952 2ND ST SW,8,Platanus occidentalis,American sycamore,,,Poor,Platanaceae,Platanus
POINT (-77.011499700900004 38.832829487300003),OPP 3956 2ND ST SW,8,Quercus imbricaria,,,,Good,,
POINT (-77.011571988 38.832748756199997),OPP 3960 2ND ST SW,8,Celtis occidentalis,Hackberry,,,Good,Ulmaceae,Celtis
POINT (-76.950031480800007 38.889372039199998),3900 blk B ST SE median,7,Liquidambar styraciflua,Sweetgum,,,Dead,Hamamelidaceae,Liquidambar
POINT (-77.0110625513 38.833370720300003),OPP 3944 2ND ST SW,8,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,
POINT (-77.011351273299994 38.833015174400003),OPP 3950 2ND ST SW,8,Quercus alba,White oak,,,Good,Fagaceae,Quercus
POINT (-77.0002104653 38.8920777067),406 CONSTITUTION AVE NE,6,,,,,Good,Aceraceae,Acer
POINT (-76.994739370399998 38.836280331),800 BLK VALLEY AVE SE,8,Acer platanoides,Norway maple,,,Dead,Aceraceae,Acer
POINT (-76.994655932900002 38.836305229),800 BLK VALLEY AVE SE,8,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-76.994542814900001 38.836336615500002),800 BLK VALLEY AVE SE,8,Celtis laevigata,Sugarberry,,,Good,Ulmaceae,Celtis
POINT (-76.99352816699999 38.8365768309),800 BLK VALLEY AVE SE,8,Pistacia chinensis,Chinese pistachio,,,Good,Anacardiaceae,Pistacia
POINT (-77.081884544900007 38.961420883400002),5400 blk 42nd st NW ( Triangle Park),3,Quercus macrocarpa,Bur oak,,,Excellent,Fagaceae,Quercus
POINT (-77.081870181599996 38.961352852499999),5400 blk 42nd st NW (Triangle Park),3,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-77.023419012399998 38.942277887499998),4212 8th st nw,4,Acer campestre,Hedge maple,,,Poor,Aceraceae,Acer
POINT (-77.0132777293 38.9047498889),117 PIERCE ST NW,6,Gleditsia triacanthos var. inermis 'Skyline',,,,Excellent,,
POINT (-77.020738574700005 38.9086672189),600 BLK  O ST NW,2,Celtis occidentalis,,,,Excellent,Aceraceae,Acer
POINT (-77.020908866300005 38.9783535563),521 fern pl nw,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.954323724600002 38.8914051402),125 35TH ST NE,7,Lagerstroemia indica,Crape myrtle,,,Excellent,Rosaceae,Prunus
POINT (-77.003582273399999 38.922311007399998),2438 2nd St. NE,5,Quercus palustris,Pin oak,,,Poor,,Quercus
POINT (-77.002102655900003 38.902275631899997),900 BLK 3RD ST NE,6,Ginkgo biloba (male),Ginkgo (male),,,Good,Ginkgoaceae,Ginkgo
POINT (-77.0268244616 38.932841381400003),3501 NEW HAMPSHIRE AVE NW,1,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.044203660899996 38.922388556500003),1837 BILTMORE ST NW,1,Gymnocladus dioicus,Kentucky coffeetree,,,Excellent,Fabaceae,Gymnocladus
POINT (-77.025146383299997 38.921210667700002),2323 SHERMAN AVE NW,1,Gleditsia triacanthos var. inermis 'Skyline',Skyline honeylocust,,,Excellent,Fabaceae,Gleditsia
POINT (-76.982289619599996 38.8698481837),opp 1630 16TH ST SE,8,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-76.982171142799999 38.869948935499998),1626 16TH ST SE,8,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-77.0251490351 38.921283495700003),2323 SHERMAN AVE NW,1,Styphnolobium japonicum,Japanese pagodatree,,,Excellent,Fabaceae,Styphnolobium
POINT (-77.0251345187 38.921077322400002),2317 SHERMAN AVE NW,1,Styphnolobium japonicum,Japanese pagodatree,,,Excellent,Fabaceae,Styphnolobium
POINT (-77.025129241399995 38.921006546599997),2300 blk SHERMAN AVE NW,1,Styphnolobium japonicum,Japanese pagodatree,,,Excellent,Fabaceae,Styphnolobium
POINT (-77.025125275099995 38.920929616),2300 blk SHERMAN AVE NW,1,Styphnolobium japonicum,Japanese pagodatree,,,Excellent,Fabaceae,Styphnolobium
POINT (-76.9745260718 38.902713878),1900 blk I ST NE,5,Quercus bicolor,Swamp white oak,,,Good,Fagaceae,Quercus
POINT (-76.980963269399993 38.931259947500003),3301 17TH ST NE,5,Cercidiphyllum japonicum,Katsuratree,,,Good,Cercidiphyllaceae,Cercidiphyllum
POINT (-76.924547312599998 38.902908809800003),OPP 5213 JUST ST NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.929042846100003 38.901788985099998),5013 JAY ST NE,7,Platanus x acerifolia,London plane tree,,,Good,Platanaceae,Platanus
POINT (-76.925599496700002 38.901563651300002),857 52ND ST NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.924455038700003 38.902913993699997),5216 JUST ST NE,7,Koelreuteria paniculata,Goldenrain tree,,,Good,Sapindaceae,Koelreuteria
POINT (-76.92486272 38.902891971899997),5210 JUST ST NE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-77.006719300399993 38.9311098947),IRVING TRAFFIC CIRCLE SE,5,Longleaf pine Pinus palustris,,,,Dead,,
POINT (-77.093412229400002 38.9479646367),4711 ALBEMARLE ST NW,3,,,,,,,
POINT (-77.00603211799999 38.930903111699998),Irving Traffic Circle SE,5,Longleaf pine Pinus palustris,Other (See Notes),,,Dead,Null,Other
POINT (-77.025391458900003 38.957324391199997),832 LONGFELLOW ST NW,4,,,,,,,
POINT (-76.983780167 38.892116633800001),1400 blk constitution ave NE,6,Quercus lyrata,Overcup oak,,,Poor,Fagaceae,Quercus
POINT (-77.0185644325 38.9041062676),Triangle at 5th and New York Avenue NW,6,Lagerstroemia indica,Crape myrtle,,,Fair,Lythraceae,Lagerstroemia
POINT (-77.018637830299994 38.904081691599998),Triangle at 5th and New York Avenue NW,6,Cercis canadensis,Eastern redbud,,,Fair,Fabaceae,Cercis
POINT (-77.018705805500005 38.904092218899997),Triangle at New York Avenue NW and 5th ST NW,6,Platanus x acerifolia,London plane tree,,,Dead,Platanaceae,Platanus
POINT (-77.001223827299995 38.878233784899997),1000 BLK 3RD PLACE SE,6,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,
POINT (-76.954975589200004 38.867094798099998),Opp 3422 Pennsylvania Avenue SE/Median,7,Quercus phellos,Willow oak,,,Good,Fagaceae,
POINT (-76.954894234400001 38.867062910599998),Opp 3426 Pennsylvania Avenue SE/Median,7,Quercus phellos,Willow oak,,,Good,Fagaceae,
POINT (-76.954670077800003 38.866967757499999),Opp 3430 Pennsylvania Avenue SE/Median,7,Quercus species,Oak,,,Dead,Fagaceae,
POINT (-76.954593571 38.86693665),Opp 3430 Pennsylvania Avenue SE/Median,7,Quercus species,Oak,,,Dead,Fagaceae,
POINT (-76.964714988 38.854526335099997),opp 3008 GAINESVILLE ST SE,7,,,,,,,
POINT (-76.963760642099999 38.853816717500003),3000 blk Gainesville street SE,7,,Other (See Notes),,,,,
POINT (-76.964842315499993 38.854648881300001),opp 3008 Gainesville Street SE,7,,,,,,,
POINT (-76.963830112099998 38.853873942600003),3000 BLK GAINSVILLE STREET SE,7,,,,,,,
POINT (-77.013812810199994 38.958800593799999),200 BLK Madison st NW ,4,Cladrastis lutea,Yellowwood,,,Excellent,,Cladrastis
POINT (-76.909714624800003 38.892707383599998),6342 SOUTHERN AVE NE,7,Cladrastis lutea,Yellowwood,,,Excellent,,
POINT (-76.939257791499998 38.902004199099999),904 44TH ST NE,7,Prunus virginiana,Chokecherry,,,Excellent,Lythraceae,Prunus
POINT (-77.026075952100001 38.895623992),400 10TH ST NW,2,Quercus nuttallii,Nuttall oak,,,Good,Fagaceae,Quercus
POINT (-76.979869064200003 38.855118906199998),1707 GAINESVILLE ST SE,8,Quercus species,Oak,,,Good,Fagaceae,Quercus
POINT (-77.042266575799999 38.898389151400004),1800 BLK G ST NW,2,,,,,,Aceraceae,Acer
POINT (-76.999086671800001 38.957406288800001),5551 CHILLUM PL NE,4,Other (See Notes),Other (See Notes),,,Excellent,Aceraceae,Acer
POINT (-77.032025432400005 38.941821414899998),1350 UPSHUR ST NW,4,,Silver linden,,,,Tiliaceae,Tilia
POINT (-77.000259358400001 38.959369880899999),403 MADISON ST NE,4,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-76.983925351099998 38.887006682200003),1451 S. CAROLINA AVE SE,6,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.034799482699995 38.9611774121),1434 OGLETHORPE ST NW,4,Magnolia Species,Magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-77.035206332800001 38.9614686468),1443 OGLETHORPE ST NW,4,Betula nigra,River birch,,,Good,Betulaceae,Betula
POINT (-77.058178344300003 38.950681193699999),2900  CHESAPEAKE ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.983157838500006 38.853652860700002),2300 BLK SHERIDAN RD SE,8,,,,,,,
POINT (-76.991232254 38.876691829899997),1100 BLK 11TH ST SE (BIORETENTION CELL),6,,,,,,,
POINT (-77.027646242399996 38.9780480465),1129 fern st nw,4,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.978494978300006 38.894740122899996),1815 D ST NE ,6,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.947788228500002 38.8692823158),3942 ALABAMA AVE SE,7,,,,,,Fagaceae,Quercus
POINT (-76.985483039 38.860616578),1466 BANGOR ST SE,8,,,,,Excellent,Fabaceae,Robinia
POINT (-76.977991594599999 38.894848616099999),,,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.985620164 38.860642586300003),SIDE OF 1460 BANGOR ST SE,8,,,,,,Ulmaceae,Ulmus
POINT (-76.95703735799999 38.9226398817),Opp 3291 FORT LINCOLN DR NE,5,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.985027644900001 38.900950599),1100 BLK Holbrook ST NE,5,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.987876720200006 38.887652138100002),1300 BLK INDEPENDENCE AVE SE,6,Acer saccharum,Sugar maple,,,Poor,Aceraceae,Acer
POINT (-76.98025941 38.919243399599999),1610 W ST NE,5,,,,,,,
POINT (-76.989464481 38.839620821399997),1200 BLK MISSISSIPPI AVE SE,8,Celtis occidentalis,,,,Excellent,,
POINT (-77.061186264200003 38.964960625099998),2971 MCKINLEY ST NW,4,Quercus rubra,Red oak,Ganoderma Root Rot,,Poor,Fagaceae,Quercus
POINT (-76.991832186699995 38.923475735399997),1001 DOUGLAS ST NE,5,Cercis canadensis,Eastern redbud,,,Excellent,,
POINT (-76.996303019899997 38.839347068499997),OPP 712 CONGRESS ST SE,8,,,,,,Cornaceae,Cornus
POINT (-76.985529453 38.867544429200002),1337 T ST SE,8,Acer platanoides,Norway maple,,,Fair,Aceraceae,Acer
POINT (-76.993459516200005 38.898828466099999),900 BLK G ST NE,6,Ilex opaca,,,,Excellent,,
POINT (-76.986188997900001 38.868288546099997),1316 S ST SE,8,Ulmus species,Elm,,,Good,Ulmaceae,Ulmus
POINT (-77.021388560399998 38.9481693376),opp 4709 KANSAS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-77.021795841499994 38.924854037599999),600 FAIRMONT ST NW,1,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.987505008599996 38.895336286800003),1300 Blk D ST NE (in park),6,Zelkova serrata,Other (See Notes),,,Good,,
POINT (-77.004445480900003 38.891804699700003),100 BLOCK MARYLAND AVE NE,6,Quercus bicolor,Swamp white oak,,,Excellent,Aceraceae,Quercus
POINT (-77.000582321300001 38.836682794600002),3700 BLK 4TH ST SE,8,Quercus lyrata,Overcup oak,,,Excellent,,
POINT (-77.016170905600006 38.945307429400003),310 ALLISON ST NW,4,Prunus 'Snow Goose',Cherry (Snowgoose),,,Good,Rosaceae,Prunus
POINT (-77.108282179599996 38.933805832499999),5260 PARTRIDGE LN NW,3,Carya species,Red maple,,,Good,Aceraceae,Acer
POINT (-76.992254964 38.900109256599997),1007 H ST NE,6,Robinia pseudoacacia,,,,Excellent,Hamamelidaceae,Liquidambar
POINT (-77.0026363108 38.846840621600002),429 OAKWOOD ST SE,8,Quercus coccinea,Scarlet oak,,,Good,Fagaceae,Quercus
POINT (-77.032513588499995 38.977940871400001),1300 BLK FERN ST NW,4,,,,,Good,Fagaceae,Quercus
POINT (-76.993064871200005 38.903853687400002),900 Blk Florida Ave NE (in park) ,6,Celtis occidentalis,,,,Excellent,,
POINT (-77.028559615199995 38.933030401800004),3518 11TH ST NW,1,Acer buergeranum,Trident maple,,,Fair,Aceraceae,Acer
POINT (-76.981766497899997 38.896633317700001),1609 F ST NE,6,Platanus x acerifolia,,,,Excellent,Aceraceae,Acer
POINT (-76.984196038899995 38.867644293600002),1416 T ST SE,8,Acer platanoides,Norway maple,,,Poor,Aceraceae,Acer
POINT (-76.978957649400002 38.897636129799999),1700 blk Gales St NE (in rec Center),6,Lagerstroemia indica,Other (See Notes),,,Good,,
POINT (-76.978768304300004 38.897546013199999),1700 blk Gales St NE (in rec Center),6,Amelanchier arborea,Other (See Notes),,,Fair,,
POINT (-76.978662699500006 38.8975241252),1700 blk Gales St NE (in rec Center),6,Amelanchier arborea,Other (See Notes),,,Good,,
POINT (-76.978608516500003 38.897511504500002),1700 blk Gales St NE (in rec Center),6,Amelanchier arborea,Other (See Notes),,,Fair,,
POINT (-76.978496369599995 38.897556003699997),1700 blk Gales St NE (in rec Center),6,Lagerstroemia indica,Other (See Notes),,,Good,,
POINT (-76.978486985900005 38.897587567099997),1700 blk Gales St NE (in rec Center),6,Lagerstroemia indica,Other (See Notes),,,Good,,
POINT (-76.978479472700002 38.897634992599997),1700 blk Gales St NE (in rec Center),6,Lagerstroemia indica,Other (See Notes),,,Good,,
POINT (-76.921276858799999 38.887947559399997),102 56TH ST SE,7,Lagerstroemia indica,Crape myrtle,,,Good,Lythraceae,Lagerstroemia
POINT (-76.925113592399995 38.886011335),5318 B ST SE,7,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-76.978604439799994 38.897579356599998),1700 blk Gales St NE (in rec Center),6,Quercus rubra,Other (See Notes),,,Fair,,
POINT (-76.991442306799996 38.889002866200002),106 11TH ST SE,6,Quercus rubra,,,,Excellent,Ulmaceae,Ulmus
POINT (-76.920915611699996 38.885496952799997),5526 B ST SE,7,Malus species,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.036425046600002 38.911582162800002),1609 16TH ST NW,2,,,,,,Fagaceae,Quercus
POINT (-77.085303561499998 38.9122065683),4459 SALEM LN NW,3,Quercus rubra,Red oak,,,Good,Fagaceae,Quercus
POINT (-76.985776557299999 38.8915525066),1387 NORTH CAROLINA AVE NE,6,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-77.091026653699998 38.947058519599999),4600 ALTON PL NW,3,,,,,,Rosaceae,Prunus
POINT (-76.957924464499996 38.868285931700001),3304 PENNSYLVANIA AVE SE/Median,7,Prunus virginiana,Chokecherry,,,Good,,
POINT (-77.036417524599997 38.950257965299997),4900 BLK 16TH ST NW [MEDIAN],4,Taxodium distichum,,,,Excellent,,
POINT (-77.090943205299993 38.947055881),4600 ALTON PL NW,3,,,,,,Rosaceae,Prunus
POINT (-77.038699065700001 38.923224271300001),1631 EUCLID ST NW,1,Quercus palustris,Pin oak,BLS,,Fair,Fagaceae,Quercus
POINT (-77.013625662300001 38.950853539400001),OPP 4927 NEW HAMPSHIRE AVE NW,4,Carpinus species,Hornbeam,,,Fair,Betulaceae,Carpinus
POINT (-77.083720405400001 38.946960666800003),4400 BLK 43RD ST NW,3,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.028962093199993 38.908631907100002),1217 O ST NW,2,Nyssa sylvatica,Tupelo,,,Good,Nyssaceae,Nyssa
POINT (-76.957955486399996 38.9310098204),3100 BLK EASTERN AVE NE,5,,Ironwood,,,Good,,
POINT (-76.999436491599994 38.9039691228),Opp 502 5Th ST NE,6,Other (See Notes),Other (See Notes),,,Excellent,,
POINT (-76.981193645499999 38.846577326499997),OPP 1536 ALABAMA AVE SE,8,Carpinus species,Hornbeam,,,Good,Betulaceae,Carpinus
POINT (-76.982864785299995 38.900048901399998),1500 blk BENNING RD NE,7,Syringa reticulata,Lilac,,,Fair,Oleaceae,Syringa
POINT (-76.914974564600001 38.896750524700003),OPP 526 60TH ST NE,7,,Redbud,,,,Null,Other
POINT (-77.076096265 38.941714373700002),4005 WISCONSIN AVE NW,3,Quercus lyrata,Overcup oak,,,Good,Fagaceae,Quercus
POINT (-76.986026038 38.840396475699997),1300 BLK MISSISSIPPI AVE SE,8,Cercis canadensis,Eastern redbud,,,Good,Fabaceae,Cercis
POINT (-77.019359627200004 38.943901750599998),4300 BLK 5TH ST NW,4,Quercus macrocarpa,Bur oak,,,Good,Fagaceae,Quercus
POINT (-76.966286373499997 38.8781360694),2900 BLK FAIRLAWN AVE SE,7,Tilia cordata 'Greenspire',Greenspire littleleaf linden,,,Good,Tiliaceae,Syringa
POINT (-76.925307044600004 38.8982752366),5207 NANNIE HELEN BURROUGHS AVE NE,7,Quercus acutissima,Sawtooth oak,,,Fair,Fagaceae,Quercus
POINT (-77.079423945499997 38.933283721599999),3955 MASSACHUSETTS AVE NW,3,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.964313296499995 38.8599814735),2600 blk of 30th street se,7,Platanus occidentalis,American sycamore,,,Good,Platanaceae,Platanus
POINT (-76.981886895499997 38.868828727900002),1600 BLK RIDGE PL SE,8,,Other (See Notes),,,,Null,Other
POINT (-77.106067255699998 38.9311024418),5528 HAWTHORNE PL NW,3,Prunus species,Cherry,,,Excellent,Rosaceae,Prunus
POINT (-76.966870764700005 38.877594827499998),2900 BLK FAIRLAWN AVE SE,7,Gleditsia species,Honeylocust,,,Fair,Fabaceae,Gleditsia
POINT (-76.982356407500006 38.867321978100001),1500 BLK T ST SE,8,,,,,Dead,Aceraceae,Acer
POINT (-77.025900629199995 38.966458211599999),6307 9TH ST NW,4,Ilex opaca,Dogwood (Kousa),,,Excellent,Cornaceae,Cornus
POINT (-77.033983236500006 38.944056606700002),1419 WEBSTER ST NW,4,,Norway maple,,,,Aceraceae,Acer
POINT (-77.086839241299998 38.912514430199998),4608 Kenmore Dr NW,3,Prunus yedoensis,Yoshino cherry,,,Excellent,Rosaceae,Prunus
POINT (-77.046442862600003 38.903816932300003),2055 L ST NW,2,Metasequoia glyptostroboides,Dawn redwood,,,Dead,Cupressaceae,Metasequoia
POINT (-77.081959552100002 38.956650409799998),5113 42ND ST NW,3,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.073371841 38.970553444899998),6100 WESTERN AVE NW,3,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.947565240499998 38.904203175399999),3761 JAY ST NE,7,Cladrastis lutea,Yellowwood,,,Excellent,,
POINT (-76.940291632799998 38.895657006199997),4245 EADS ST NE,7,Cercis canadensis,Redbud,,,Excellent,Anacardiaceae,Pistacia
POINT (-77.004852017600001 38.845172229200003),100 BLK MALCOLM X AVE SE,8,Parrotia persica,Persian Parrotia,,,Good,Nyssaceae,Nyssa
POINT (-77.019966203199999 38.972240239599998),6708 5TH ST NW,4,Magnolia x soulangeana,Saucer magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.999442087199995 38.899718492600002),727 5TH ST NE,6,Tilia americana,American linden,,,Fair,Tiliaceae,Tilia
POINT (-76.999439931300003 38.8990280863),700 BLOCK 5TH ST NE,6,,Crape myrtle,,,Good,Tiliaceae,Tilia
POINT (-77.013047964400002 38.898953039600002),100 BLOCK MASSACHUSETTS AVE NW,6,Tilia americana,American linden,,,Good,Tiliaceae,Tilia
POINT (-76.974192409599993 38.845684359800003),3442 21ST ST SE,8,Quercus palustris,Pin oak,,,Good,Fagaceae,Quercus
POINT (-76.941531133799998 38.910870293599999),1515 ANACOSTIA AVE NE,7,Cladrastis lutea,Yellowwood,,,Excellent,Fabaceae,Cladrastis
POINT (-77.054283195899998 38.925695091800002),opp 2653 WOODLEY RD NW,3,Quercus prinus,Chestnut oak,,,Excellent,Null,Quercus
POINT (-77.004190374700002 38.9258444301),100 BLK FRANKLIN ST NE,5,Ginkgo biloba,Ginkgo,,,Good,Ginkgoaceae,Ginkgo
POINT (-76.965854560699995 38.868734254099998),1725 29TH ST SE,7,Prunus 'Snow Goose',Cherry (Snowgoose),,,Excellent,Rosaceae,Prunus
POINT (-76.965854215299998 38.868672296699998),1725 29TH ST SE,7,,,,,Good,Hippocastanaceae,Aescululs
POINT (-76.999573549600001 38.9000023834),740 5TH ST NE,6,Quercus phellos,Willow oak,,,Good,Fagaceae,Quercus
POINT (-77.049629008 38.913319009299997),2222 DECATUR PL NW,2,Quercus lyrata,,,,Excellent,Fagaceae,Quercus
POINT (-77.063845507300002 38.943253775199999),3501 VAN NESS ST NW,3,Quercus phellos,Willow oak,,,Excellent,Fagaceae,Quercus
POINT (-76.980891505700001 38.869917473599997),1601 16TH STREET SE,8,,,,,,,
POINT (-77.0134463893 38.901389881500002),800 BLOCK NEW JERSEY AVE NW,6,Zelkova serrata,Japanese zelkova,,,Fair,Ulmaceae,Zelkova
POINT (-77.067051807799999 38.9098630198),VOLTA PARK On Volta Place side next to stair case,2,Maclura pomifera,Osage orange,,,Dead,Platanaceae,Platanus
POINT (-77.037803056100003 38.969675501899999),1624 VAN BUREN ST NW,4,Cornus florida,Flowering Dogwood,,,Fair,Cornaceae,Cornus
POINT (-77.001971234699994 38.905485514399999),1179 3RD ST NE,6,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.036505136700001 38.964094086599999),OPP 6045 16TH ST NW,4,Acer platanoides,Norway maple,,,Good,Aceraceae,Acer
POINT (-76.999531117499998 38.836904607800001),400 BLK MISSISSIPPI AVE SE,8,Carpinus caroliniana,Hornbeam,,,Excellent,,
POINT (-77.031434754900005 38.9779462427),OPP 1319 FERN ST NW,4,,Crabapple,,,Good,Rosaceae,Malus
POINT (-77.01926754 38.950689686799997),4919 KANSAS AVE NW,4,Ulmus americana,American elm,,,Good,Ulmaceae,Ulmus
POINT (-76.936334868700001 38.879490989700003),900 BLK HILLTOP TER SE,7,Acer rubrum,Red maple,,,Fair,Aceraceae,Acer
POINT (-77.020845225299993 38.948894614),4818 KANSAS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.990945039 38.895961547600002),1100 blk E St NE (in park),6,Betula nigra,Other (See Notes),,,Good,,
POINT (-76.999357113499997 38.837000469199999),500 BLK MISSISSIPPI AVE SE,8,Carpinus caroliniana,Hornbeam,,,Excellent,,
POINT (-77.040571981400007 38.944063233400001),1737  WEBSTER ST NW,4,Acer saccharum,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.018792568500004 38.919334416300003),OPP 432 W ST NW,1,Aesculus carnea,Red horsechestnut,,,Good,Hippocastanaceae,Aescululs
POINT (-76.987389592699998 38.919049299699999),1200 BLK W ST NE,5,Acer saccharum,,,,Excellent,Platanaceae,
POINT (-77.001391146800003 38.846087082099999),400 BLK OAKWOOD ST SE,8,Magnolia acuminata,Cucumber magnolia,,,Good,Magnoliaceae,Magnolia
POINT (-76.955364347300005 38.893413242900003),200 BLK KENILWORTH AVE NE,7,Nyssa sylvatica,Tupelo,,,Poor,Nyssaceae,Nyssa
POINT (-77.020719412099993 38.948747533),opp 4814 KANSAS AVE NW,4,Zelkova serrata,Japanese zelkova,,,Good,Ulmaceae,Zelkova
POINT (-76.994394255 38.830907634799999),OPP 800 ATLANTIC ST SE,8,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-76.994303774900004 38.830907923200002),OPP 800 ATLANTIC ST SE,8,Lagerstroemia indica,Crape myrtle,,,Excellent,Lythraceae,Lagerstroemia
POINT (-77.086243151199994 38.909634508400003),behind 4531 Q ST NW,3,Acer rubrum,Red maple,,,Good,Aceraceae,Acer
POINT (-77.019907719800003 38.939840891),520 shepherd st nw,4,Quercus nuttallii,Sugar maple,,,Good,Aceraceae,Acer
POINT (-77.00124989299999 38.826554664100001),311 LIVINGSTON TER SE,8,Quercus prinus,Chestnut oak,,,Excellent,Platanaceae,Platanus
